movieId,title,genres,vote_count,year_released,average_rating,score
54001,Harry Potter and the Order of the Phoenix,Adventure|Drama|Fantasy|IMAX,58.0,2007,3.8620689655172415,3.6714800647961567
54259,Stardust,Adventure|Comedy|Fantasy|Romance,34.0,2007,3.6029411764705883,3.4520623853716934
54272,"Simpsons Movie, The",Animation|Comedy,46.0,2007,3.619565217391304,3.4873398014749766
54286,"Bourne Ultimatum, The",Action|Crime|Thriller,81.0,2007,3.697530864197531,3.58866486581179
54503,Superbad,Comedy,55.0,2007,3.8636363636363638,3.665558603752114
55247,Into the Wild,Action|Adventure|Drama,41.0,2007,3.902439024390244,3.6481736104069604
55765,American Gangster,Crime|Drama|Thriller,37.0,2007,3.9054054054054053,3.6339969610573957
55820,No Country for Old Men,Crime|Drama,64.0,2007,3.8984375,3.7096242363480583
56174,I Am Legend,Action|Horror|Sci-Fi|Thriller|IMAX,62.0,2007,3.4838709677419355,3.4165820843558805
56367,Juno,Comedy|Drama|Romance,65.0,2007,3.769230769230769,3.620389190300797
56757,Sweeney Todd: The Demon Barber of Fleet Street,Drama|Horror|Musical|Thriller,30.0,2007,3.716666666666667,3.501329921187251
56782,There Will Be Blood,Drama|Western,28.0,2007,4.142857142857143,3.7104691910486056
57368,Cloverfield,Action|Mystery|Sci-Fi|Thriller,27.0,2008,3.3518518518518516,3.3069593612532096
57669,In Bruges,Comedy|Crime|Drama|Thriller,41.0,2008,4.158536585365853,3.8025853751128427
58559,"Dark Knight, The",Action|Crime|Drama|IMAX,149.0,2008,4.238255033557047,4.088498894929962
58998,Forgetting Sarah Marshall,Comedy|Romance,39.0,2008,3.769230769230769,3.5617546289041417
59315,Iron Man,Action|Adventure|Sci-Fi,94.0,2008,3.824468085106383,3.698973599236969
59369,Taken,Action|Crime|Drama|Thriller,42.0,2008,3.619047619047619,3.4793595001112076
59615,Indiana Jones and the Kingdom of the Crystal Skull,Action|Adventure|Comedy|Sci-Fi,39.0,2008,2.8333333333333335,3.008724325873838
59784,Kung Fu Panda,Action|Animation|Children|Comedy|IMAX,54.0,2008,3.4444444444444446,3.3836519198478188
60040,"Incredible Hulk, The",Action|Sci-Fi,35.0,2008,3.1714285714285713,3.2109000888334407
60069,WALL·E,Adventure|Animation|Children|Romance|Sci-Fi,104.0,2008,4.0576923076923075,3.8937084389898726
60074,Hancock,Action|Adventure|Comedy|Crime|Fantasy,29.0,2008,3.0344827586206895,3.1442108126370236
60684,Watchmen,Action|Drama|Mystery|Sci-Fi|Thriller|IMAX,43.0,2009,3.988372093023256,3.708225792966762
60756,Step Brothers,Comedy,28.0,2008,3.5535714285714284,3.4104691910486054
61024,Pineapple Express,Action|Comedy|Crime,31.0,2008,3.6774193548387095,3.484065612201264
61132,Tropic Thunder,Action|Adventure|Comedy|War,33.0,2008,3.5,3.3929300917945557
61323,Burn After Reading,Comedy|Crime|Drama,39.0,2008,3.4871794871794872,3.3950879622374748
63082,Slumdog Millionaire,Crime|Drama|Romance,71.0,2008,3.8098591549295775,3.658936790894626
63113,Quantum of Solace,Action|Adventure|Thriller,35.0,2008,3.4571428571428573,3.372190411414086
64614,Gran Torino,Crime|Drama,46.0,2008,3.9456521739130435,3.6928192535297715
64839,"Wrestler, The",Drama,34.0,2008,3.735294117647059,3.525832877174972
64957,"Curious Case of Benjamin Button, The",Drama|Fantasy|Mystery|Romance,37.0,2008,3.5945945945945947,3.4543094610573957
64969,Yes Man,Comedy,34.0,2008,3.6176470588235294,3.4602591066831687
66097,Coraline,Animation|Fantasy|Thriller,35.0,2009,3.7,3.5092871856076346
68157,Inglourious Basterds,Action|Drama|War,88.0,2009,4.136363636363637,3.9310939609362903
68237,Moon,Drama|Mystery|Sci-Fi|Thriller,32.0,2009,3.96875,3.6453526357232766
68358,Star Trek,Action|Adventure|Sci-Fi|IMAX,59.0,2009,3.864406779661017,3.675300064042713
68954,Up,Adventure|Animation|Children|Drama,105.0,2009,4.004761904761905,3.8528470114217677
69122,"Hangover, The",Comedy|Crime,76.0,2009,3.6315789473684212,3.5347165583269256
69481,"Hurt Locker, The",Action|Drama|Thriller|War,34.0,2008,4.0588235294117645,3.7061607460274315
69757,(500) Days of Summer,Comedy|Drama|Romance,42.0,2009,3.6666666666666665,3.5083450073575846
69844,Harry Potter and the Half-Blood Prince,Adventure|Fantasy|Mystery|Romance|IMAX,58.0,2009,3.8879310344827585,3.689127123619686
70286,District 9,Mystery|Sci-Fi|Thriller,65.0,2009,3.776923076923077,3.625823972909493
71535,Zombieland,Action|Comedy|Horror,53.0,2009,3.8773584905660377,3.6696975688459164
72011,Up in the Air,Drama|Romance,32.0,2009,3.71875,3.5097594153842935
72641,"Blind Side, The",Drama,31.0,2009,3.6774193548387095,3.484065612201264
72998,Avatar,Action|Adventure|Sci-Fi|IMAX,97.0,2009,3.6030927835051547,3.528837141190914
73017,Sherlock Holmes,Action|Crime|Mystery|Thriller,58.0,2009,3.853448275862069,3.6655977118549803
74458,Shutter Island,Drama|Mystery|Thriller,67.0,2010,4.022388059701493,3.8039979309326952
74789,Alice in Wonderland,Adventure|Fantasy|IMAX,28.0,2010,2.875,3.06501464559406
76093,How to Train Your Dragon,Adventure|Animation|Children|Fantasy|IMAX,53.0,2010,3.943396226415094,3.7134475688459165
76251,Kick-Ass,Action|Comedy,43.0,2010,3.6511627906976742,3.501082935823905
77561,Iron Man 2,Action|Adventure|Sci-Fi|Thriller|IMAX,47.0,2010,3.5106382978723403,3.419943317671261
78499,Toy Story 3,Adventure|Animation|Children|Comedy|Fantasy|IMAX,55.0,2010,4.109090909090909,3.8301927500935773
79091,Despicable Me,Animation|Children|Comedy|Crime,38.0,2010,3.6842105263157894,3.508858546271897
79132,Inception,Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,143.0,2010,4.066433566433567,3.9386812088686667
79702,Scott Pilgrim vs. the World,Action|Comedy|Fantasy|Musical|Romance,44.0,2010,3.7045454545454546,3.5362789508123003
80463,"Social Network, The",Drama,57.0,2010,3.8859649122807016,3.68542625604373
80549,Easy A,Comedy|Romance,27.0,2010,3.7962962962962963,3.529181583475432
81591,Black Swan,Drama|Thriller,42.0,2010,3.630952380952381,3.486605876922802
81834,Harry Potter and the Deathly Hallows: Part 1,Action|Adventure|Fantasy|IMAX,47.0,2010,3.9893617021276597,3.723997371725315
81845,"King's Speech, The",Drama,58.0,2010,4.043103448275862,3.795009476560862
82459,True Grit,Western,28.0,2010,3.75,3.510469191048606
84152,Limitless,Sci-Fi|Thriller,30.0,2011,3.95,3.6241369387311106
85414,Source Code,Action|Drama|Mystery|Sci-Fi|Thriller,34.0,2011,3.6029411764705883,3.4520623853716934
86332,Thor,Action|Adventure|Drama|Fantasy|IMAX,34.0,2011,3.514705882352941,3.402882057502841
87232,X-Men: First Class,Action|Adventure|Sci-Fi|Thriller|War,43.0,2011,3.7906976744186047,3.5867972215381903
88125,Harry Potter and the Deathly Hallows: Part 2,Action|Adventure|Drama|Fantasy|Mystery|IMAX,50.0,2011,3.91,3.6828026689308224
88129,Drive,Crime|Drama|Film-Noir|Thriller,32.0,2011,3.765625,3.5351831441978527
88140,Captain America: The First Avenger,Action|Adventure|Sci-Fi|Thriller|War,32.0,2011,3.546875,3.416539076401243
88163,"Crazy, Stupid, Love.",Comedy|Drama|Romance,31.0,2011,3.9838709677419355,3.64785871564954
88744,Rise of the Planet of the Apes,Action|Drama|Sci-Fi|Thriller,27.0,2011,3.462962962962963,3.362514916808765
89745,"Avengers, The",Action|Adventure|Sci-Fi|IMAX,69.0,2012,3.869565217391304,3.698706307371597
91500,The Hunger Games,Action|Adventure|Drama|Sci-Fi|Thriller,54.0,2012,3.435185185185185,3.377479080341646
91529,"Dark Knight Rises, The",Action|Adventure|Crime|IMAX,76.0,2012,3.9934210526315788,3.801706849589061
91542,Sherlock Holmes: A Game of Shadows,Action|Adventure|Comedy|Crime|Mystery|Thriller,38.0,2011,3.763157894736842,3.555012392425744
91658,"Girl with the Dragon Tattoo, The",Drama|Thriller,42.0,2011,3.488095238095238,3.3996493551836715
92259,Intouchables,Comedy|Drama,37.0,2011,4.108108108108108,3.7511844610573957
94864,Prometheus,Action|Horror|Sci-Fi|IMAX,27.0,2012,3.2962962962962963,3.279181583475432
94959,Moonrise Kingdom,Comedy|Drama|Romance,29.0,2012,3.7758620689655173,3.5281393840655952
95167,Brave,Action|Adventure|Animation|Children,30.0,2012,3.466666666666667,3.36975097381883
95510,"Amazing Spider-Man, The",Action|Adventure|Sci-Fi|IMAX,30.0,2012,3.25,3.255715886099532
96079,Skyfall,Action|Adventure|Thriller|IMAX,50.0,2012,3.81,3.617867603995758
96610,Looper,Action|Crime|Sci-Fi,32.0,2012,3.640625,3.4673865340283614
97304,Argo,Drama|Thriller,28.0,2012,3.982142857142857,3.6286510092304236
97921,Silver Linings Playbook,Comedy|Drama,30.0,2012,3.716666666666667,3.501329921187251
97938,Life of Pi,Adventure|Drama|IMAX,31.0,2012,3.629032258064516,3.4582035432357467
98809,"Hobbit: An Unexpected Journey, The",Adventure|Fantasy|IMAX,40.0,2012,3.8125,3.590683664293631
99114,Django Unchained,Action|Drama|Western,71.0,2012,3.943661971830986,3.75587556640483
102125,Iron Man 3,Action|Sci-Fi|Thriller|IMAX,32.0,2013,3.5625,3.425013652672429
102445,Star Trek Into Darkness,Action|Adventure|Sci-Fi|IMAX,27.0,2013,3.685185185185185,3.4736260279198765
104841,Gravity,Action|Sci-Fi|IMAX,32.0,2013,3.578125,3.4334882289436157
106696,Frozen,Adventure|Animation|Comedy|Fantasy|Musical|Romance,29.0,2013,3.6206896551724137,3.4477822412084524
106782,"Wolf of Wall Street, The",Comedy|Crime|Drama,54.0,2013,3.9166666666666665,3.698466734662633
108932,The Lego Movie,Action|Adventure|Animation|Children|Comedy|Fantasy,31.0,2014,3.870967741935484,3.5875138880633326
109374,"Grand Budapest Hotel, The",Comedy|Drama,52.0,2014,3.7788461538461537,3.60222538617308
109487,Interstellar,Sci-Fi|IMAX,73.0,2014,3.993150684931507,3.7957580550767336
110102,Captain America: The Winter Soldier,Action|Adventure|Sci-Fi|IMAX,31.0,2014,3.7419354838709675,3.5185483708219536
111362,X-Men: Days of Future Past,Action|Adventure|Sci-Fi,30.0,2014,3.8333333333333335,3.562733429959181
111759,Edge of Tomorrow,Action|Sci-Fi|IMAX,44.0,2014,3.977272727272727,3.7052930353193423
112552,Whiplash,Drama,38.0,2014,4.0394736842105265,3.716550853964205
112556,Gone Girl,Drama|Thriller,37.0,2014,3.7162162162162162,3.5246219610573957
112852,Guardians of the Galaxy,Action|Adventure|Sci-Fi,59.0,2014,4.0508474576271185,3.803207040786899
115149,John Wick,Action|Thriller,29.0,2014,3.8448275862068964,3.563853669779881
115617,Big Hero 6,Action|Animation|Comedy,41.0,2014,3.8536585365853657,3.618761845701078
115713,Ex Machina,Drama|Sci-Fi|Thriller,28.0,2015,3.9107142857142856,3.5922873728667875
116797,The Imitation Game,Drama|Thriller|War,50.0,2014,4.02,3.7542312403593936
119145,Kingsman: The Secret Service,Action|Adventure|Comedy|Crime,36.0,2015,3.986111111111111,3.675806436629735
122882,Mad Max: Fury Road,Action|Adventure|Sci-Fi|Thriller,47.0,2015,3.8191489361702127,3.615889263617207
122886,Star Wars: Episode VII - The Force Awakens,Action|Adventure|Fantasy|Sci-Fi|IMAX,41.0,2015,3.8536585365853657,3.618761845701078
122892,Avengers: Age of Ultron,Action|Adventure|Sci-Fi,27.0,2015,3.5185185185185186,3.390292694586543
122900,Ant-Man,Action|Adventure|Sci-Fi,27.0,2015,3.7222222222222223,3.4921445464383947
122904,Deadpool,Action|Adventure|Comedy|Sci-Fi,54.0,2016,3.8333333333333335,3.642911179107078
122918,Guardians of the Galaxy 2,Action|Adventure|Sci-Fi,27.0,2017,3.925925925925926,3.5939963982902468
134130,The Martian,Adventure|Drama|Sci-Fi,48.0,2015,4.0,3.7343440734356443
134853,Inside Out,Adventure|Animation|Children|Comedy|Drama|Fantasy,43.0,2015,3.813953488372093,3.6010829358239045
139385,The Revenant,Adventure|Drama,31.0,2015,3.903225806451613,3.604755267373678
152081,Zootopia,Action|Adventure|Animation|Children|Comedy,32.0,2016,3.890625,3.6029797543673445
166528,Rogue One: A Star Wars Story,Action|Adventure|Fantasy|Sci-Fi,27.0,2016,3.925925925925926,3.5939963982902468
